"PEILDATUM_LEERLINGEN";"PRIKDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"VSO";"PRO";"VMBO_B";"VMBO_B_K";"VMBO_K";"VMBO_K_GT";"VMBO_GT";"VMBO_GT_HAVO";"HAVO";"HAVO_VWO";"VWO";"ADVIES_NIET_MOGELIJK"
"20241001";"20250904";"18ZL";"00";"Wereldwijs";"1103RP";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41716";"0";"0";"<5";"7";"<5";"<5";"<5";"10";"<5";"8";"6";"0"
"20241001";"20250904";"18ZM";"00";"Ericaschool";"6731BA";"OTTERLO";"0228";"Ede";"Gelderland";"Bo";"Openbaar";"41674";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"18ZO";"00";"RK Basissch. De Peppel";"4271AX";"DUSSEN";"1959";"Altena";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41978";"0";"<5";"<5";"0";"0";"5";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"18ZQ";"00";"RK BS Bernadette";"2673BK";"NAALDWIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20671";"0";"0";"0";"0";"<5";"<5";"5";"11";"6";"12";"9";"0"
"20241001";"20250904";"18ZU";"00";"De Schalm";"3072NS";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"<5";"0";"<5";"<5";"<5";"6";"<5";"<5";"0";"7";"0"
"20241001";"20250904";"18ZV";"00";"OBS Over De Brug";"1506HK";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"5";"6";"5";"<5";"10";"10";"6";"10";"5";"0"
"20241001";"20250904";"18ZW";"00";"De Driehoek";"3328KG";"DORDRECHT";"0505";"Dordrecht";"Zuid-Holland";"Bo";"Openbaar";"41518";"0";"0";"0";"<5";"<5";"5";"6";"6";"<5";"<5";"5";"0"
"20241001";"20250904";"18ZX";"00";"Joop Westerweel Sch";"1057VS";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"0";"0";"5";"<5";"<5";"6";"0";"5";"<5";"7";"0"
"20241001";"20250904";"19AB";"00";"De Arnhorst";"6881NV";"VELP GLD";"0275";"Rheden";"Gelderland";"Bo";"Protestants-Christelijk";"40843";"0";"0";"0";"0";"0";"0";"<5";"<5";"6";"5";"10";"0"
"20241001";"20250904";"19AC";"00";"RK Basissch Joannes";"2671ZZ";"NAALDWIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20671";"0";"0";"0";"<5";"<5";"<5";"5";"<5";"5";"5";"7";"0"
"20241001";"20250904";"19AF";"00";"Nelson Mandela";"3072SC";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"0";"9";"0";"13";"<5";"7";"0";"<5";"8";"0"
"20241001";"20250904";"19AG";"00";"OBS De Gouw";"1505CB";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"<5"
"20241001";"20250904";"19AG";"01";"Obs De Gouw";"1504AL";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19AI";"00";"OBS De Kaap";"1091NG";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"0";"<5";"0";"<5";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19AM";"00";"OBS Stegeman";"7101CE";"WINTERSWIJK";"0294";"Winterswijk";"Gelderland";"Bo";"Openbaar";"41494";"0";"0";"0";"0";"<5";"0";"7";"0";"6";"0";"8";"0"
"20241001";"20250904";"19AO";"00";"Obs De Spiegel";"1503BK";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"<5";"<5";"6";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19AQ";"00";"OBS De Dapper";"1093XG";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"5";"<5"
"20241001";"20250904";"19AS";"00";"BS Theresia";"5652EN";"EINDHOVEN";"0772";"Eindhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40378";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"8";"0"
"20241001";"20250904";"19AT";"00";"RK BS Het Tweespan";"2676BJ";"MAASDIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20671";"0";"<5";"<5";"<5";"<5";"<5";"7";"<5";"7";"<5";"9";"0"
"20241001";"20250904";"19AV";"00";"OBS T Walien";"7105CD";"WINTERSWIJK HUPPEL";"0294";"Winterswijk";"Gelderland";"Bo";"Openbaar";"41494";"0";"0";"<5";"<5";"<5";"0";"5";"0";"5";"0";"6";"0"
"20241001";"20250904";"19AX";"00";"OBS Kogerveld";"1508AW";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"<5";"<5";"6";"7";"0";"<5";"8";"<5";"<5";"0"
"20241001";"20250904";"19AZ";"00";"Corantijn";"1058DD";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0";"7";"0"
"20241001";"20250904";"19BA";"00";"OBS de Bongerd";"6714JV";"EDE";"0228";"Ede";"Gelderland";"Bo";"Openbaar";"41674";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0";"<5"
"20241001";"20250904";"19BB";"00";"De Schelp";"5628KC";"EINDHOVEN";"0772";"Eindhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40378";"0";"0";"<5";"<5";"<5";"<5";"6";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19BC";"00";"OBS Woold";"7108BM";"WINTERSWIJK WOOLD";"0294";"Winterswijk";"Gelderland";"Bo";"Openbaar";"41494";"0";"0";"0";"0";"0";"0";"5";"0";"6";"0";"<5";"0"
"20241001";"20250904";"19BE";"00";"De Clipper";"3071AC";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"6";"0"
"20241001";"20250904";"19BF";"00";"Obs De Dijk";"1507BE";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"0";"<5";"<5";"<5";"6";"<5";"6";"7";"5";"0"
"20241001";"20250904";"19BH";"00";"OBS De Jaargetijden";"1109AR";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41595";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"5";"<5";"<5";"0"
"20241001";"20250904";"19BJ";"00";"Fellenoord";"5612WS";"EINDHOVEN";"0772";"Eindhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40378";"0";"0";"<5";"<5";"<5";"0";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"19BO";"00";"Pieter Bakkumsch";"1077AZ";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"0";"0";"0";"0";"0";"<5";"<5";"6";"10";"34";"0"
"20241001";"20250904";"19BP";"00";"OBS Uniek";"6717ST";"EDE";"0228";"Ede";"Gelderland";"Bo";"Openbaar";"41674";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"19BQ";"00";"De Spaaihoeve";"5627DP";"EINDHOVEN";"0772";"Eindhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40378";"0";"0";"0";"0";"<5";"6";"<5";"9";"<5";"8";"5";"0"
"20241001";"20250904";"19BS";"00";"Alberdingk Thijmsch";"1073TN";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"0";"<5";"<5";"<5";"0";"<5";"8";"6";"7";"11";"<5"
"20241001";"20250904";"19BT";"00";"De Roedel";"6732DC";"HARSKAMP";"0228";"Ede";"Gelderland";"Bo";"Openbaar";"41674";"0";"0";"0";"<5";"0";"0";"<5";"<5";"0";"<5";"0";"0"
"20241001";"20250904";"19BU";"00";"Kindcentrum IJsselmonde";"3079PM";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"7";"<5";"8";"0";"8";"5";"8";"5";"<5";"0"
"20241001";"20250904";"19BV";"00";"Obs De Voorzaan";"1506NM";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"0";"<5";"8";"<5";"<5";"<5";"<5";"<5";"8";"0"
"20241001";"20250904";"19BW";"00";"Dongesch";"1078VN";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"0";"0";"<5";"0";"10";"<5";"6";"0";"11";"5";"0"
"20241001";"20250904";"19BX";"00";"De Sprong";"6741BD";"LUNTEREN";"0228";"Ede";"Gelderland";"Bo";"Openbaar";"41674";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"19BZ";"00";"Obs H. Gorter";"1501TX";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"<5";"6";"10";"8";"9";"<5";"18";"6";"13";"0"
"20241001";"20250904";"19CA";"00";"De Springstok";"1074XR";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0";"<5";"<5"
"20241001";"20250904";"19CC";"00";"OBS Et Buut";"1506WW";"ZAANDAM";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"0";"<5";"<5";"<5";"6";"<5";"<5";"8";"18";"21";"0"
"20241001";"20250904";"19CD";"00";"Einsteinschool";"1066BR";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0";"<5";"0";"0"
"20241001";"20250904";"19CF";"00";"De Plataan";"3195RH";"PERNIS ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19CH";"00";"Flevoparkschool";"1095VX";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"0";"<5";"<5";"6";"5";"0";"<5";"<5";"<5";"<5";"<5";"<5"
"20241001";"20250904";"19CM";"00";"De Catamaran";"3208PA";"SPIJKENISSE";"1930";"Nissewaard";"Zuid-Holland";"Sbo";"Openbaar";"41639";"5";"20";"10";"6";"5";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"19CO";"00";"SBO De Catamaran";"7824TK";"EMMEN";"0114";"Emmen";"Drenthe";"Sbo";"Openbaar";"42830";"7";"32";"5";"<5";"0";"<5";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"19CY";"00";"Fabritiusschool";"1213CT";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"0";"0";"<5";"<5";"5";"<5";"20";"22";"0"
"20241001";"20250904";"19DD";"00";"Goudenregenschool";"1214NC";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"0";"7";"<5";"7";"5";"5";"6";"12";"0"
"20241001";"20250904";"19DI";"00";"Elckerlyc";"1215EG";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"<5";"0";"0";"0";"0";"8";"5";"11";"<5";"21";"0"
"20241001";"20250904";"19DK";"00";"Obs De Zoeker";"1544VX";"ZAANDIJK";"0479";"Zaanstad";"Noord-Holland";"Bo";"Openbaar";"41852";"0";"<5";"<5";"5";"<5";"0";"9";"<5";"<5";"7";"6";"0"
"20241001";"20250904";"19DM";"00";"Sterrenschool Hilversum";"1222TJ";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19DN";"00";"Bs Het Prisma";"3194TB";"HOOGVLIET ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"<5";"0";"0";"<5";"<5";"<5";"<5";"7";"<5";"6";"9";"0"
"20241001";"20250904";"19DN";"01";"BS Het Prisma";"3193TB";"HOOGVLIET ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"0";"<5";"5";"5";"5";"7";"<5";"<5";"<5";"0"
"20241001";"20250904";"19DP";"00";"Dr Ir C Lelyschool";"1222VC";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"19DQ";"00";"De Notenkraker";"3194GS";"HOOGVLIET ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"0";"<5";"6";"5";"<5";"<5";"<5";"<5";"0";"<5"
"20241001";"20250904";"19DS";"00";"De Tuimelaar";"3192BM";"HOOGVLIET ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"0";"0";"<5";"0";"0";"6";"<5";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"19HE";"00";"SBO Merlijn";"2522DM";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Sbo";"Rooms-Katholiek";"20281";"6";"13";"<5";"<5";"<5";"0";"0";"0";"0";"0";"0";"<5"
"20241001";"20250904";"19HH";"00";"SSBO Rehoboth";"2283XA";"RIJSWIJK ZH";"0603";"Rijswijk";"Zuid-Holland";"Sbo";"Protestants-Christelijk";"70176";"<5";"9";"<5";"<5";"0";"<5";"<5";"0";"0";"0";"0";"0"
"20241001";"20250904";"19HS";"00";"SBO Johannes-Martinus";"3031BP";"ROTTERDAM";"0599";"Rotterdam";"Zuid-Holland";"Sbo";"Rooms-Katholiek";"24597";"<5";"10";"0";"<5";"0";"0";"0";"0";"0";"0";"0";"0"
"20241001";"20250904";"19IV";"00";"OBS De Singelier";"7981DV";"DIEVER";"1701";"Westerveld";"Drenthe";"Bo";"Openbaar";"41868";"0";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19JG";"00";"BS St Petrus";"5281CH";"BOXTEL";"0757";"Boxtel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40706";"0";"0";"0";"0";"5";"<5";"<5";"<5";"5";"<5";"<5";"<5"
"20241001";"20250904";"19JJ";"00";"BS De Ploeg";"1251PT";"LAREN NH";"0417";"Laren";"Noord-Holland";"Bo";"Openbaar";"41376";"0";"0";"0";"0";"0";"0";"<5";"7";"<5";"6";"<5";"0"
"20241001";"20250904";"19JO";"00";"Openb basissch De Egelantier";"3765CJ";"SOEST";"0342";"Soest";"Utrecht";"Bo";"Openbaar";"41481";"0";"<5";"0";"<5";"<5";"5";"5";"<5";"8";"<5";"6";"<5"
"20241001";"20250904";"19KB";"00";"IKC De Linde";"9967PS";"EENRUM";"1966";"Het Hogeland";"Groningen";"Bo";"Openbaar";"41261";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"19KD";"00";"BS De Triangel";"9843HA";"GRIJPSKERK";"1969";"Westerkwartier";"Groningen";"Bo";"Openbaar";"41571";"0";"0";"0";"<5";"0";"0";"0";"<5";"<5";"6";"<5";"0"
"20241001";"20250904";"19KG";"00";"SBO Het Pontem";"7544XN";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Sbo";"Openbaar";"41565";"11";"22";"12";"<5";"<5";"0";"<5";"0";"0";"0";"0";"0"
"20241001";"20250904";"19KH";"00";"SBO De Vuurtoren";"2721GP";"ZOETERMEER";"0637";"Zoetermeer";"Zuid-Holland";"Sbo";"Openbaar";"41390";"<5";"13";"7";"<5";"0";"<5";"<5";"0";"0";"0";"0";"<5"
"20241001";"20250904";"19KI";"00";"Sol Krommeweg / Admiraal";"3342TA";"HENDRIK-IDO-AMBACHT";"0531";"Hendrik-Ido-Ambacht";"Zuid-Holland";"Bo";"Openbaar";"42562";"0";"<5";"<5";"6";"6";"<5";"16";"16";"12";"6";"12";"<5"
"20241001";"20250904";"19KK";"00";"Ten Darperschoele";"7983KN";"WAPSE";"1701";"Westerveld";"Drenthe";"Bo";"Openbaar";"41868";"0";"0";"0";"0";"0";"<5";"0";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"19KV";"00";"BS De Beemden";"5283KG";"BOXTEL";"0757";"Boxtel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40706";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"19KX";"00";"Obs Pr. Beatrix";"9919HX";"LOPPERSUM";"1979";"Eemsdelta";"Groningen";"Bo";"Openbaar";"41574";"0";"0";"<5";"0";"0";"<5";"<5";"<5";"0";"0";"6";"0"
"20241001";"20250904";"19LD";"00";"St. Gerardus";"7532AS";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"<5";"<5";"<5";"5";"<5";"9";"7";"<5";"<5";"<5";"0"
"20241001";"20250904";"19LE";"00";"KBS St. Jozef";"5121EG";"RIJEN";"0784";"Gilze en Rijen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73191";"0";"0";"<5";"<5";"<5";"6";"<5";"<5";"5";"<5";"5";"0"
"20241001";"20250904";"19LF";"00";"Chr BS t Mozaiek";"8172VT";"VAASSEN";"0232";"Epe";"Gelderland";"Bo";"Protestants-Christelijk";"41736";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"<5";"7";"<5";"0"
"20241001";"20250904";"19LH";"00";"MBS De Getijden";"9968AL";"PIETERBUREN";"1966";"Het Hogeland";"Groningen";"Bo";"Openbaar";"41261";"0";"0";"0";"<5";"0";"0";"<5";"0";"<5";"<5";"0";"0"
"20241001";"20250904";"19LI";"00";"De Zonnebloem";"2565RE";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"<5";"<5";"<5";"<5";"7";"5";"9";"15";"0"
"20241001";"20250904";"19LM";"00";"De Windkanter";"1212AL";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"5";"<5"
"20241001";"20250904";"19LR";"00";"BS De Vorsenpoel";"5283CV";"BOXTEL";"0757";"Boxtel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40706";"0";"<5";"<5";"<5";"<5";"5";"7";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19LU";"00";"De Regenboog";"7542GT";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"0";"<5";"5";"<5";"<5";"5";"<5";"0";"0";"0"
"20241001";"20250904";"19LV";"00";"Het Fonkelbos";"5121HT";"RIJEN";"0784";"Gilze en Rijen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73191";"0";"0";"0";"0";"<5";"<5";"0";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"19LW";"00";"CBS De Violier";"8171BA";"VAASSEN";"0232";"Epe";"Gelderland";"Bo";"Protestants-Christelijk";"41736";"0";"0";"0";"<5";"<5";"7";"<5";"<5";"<5";"7";"<5";"0"
"20241001";"20250904";"19LY";"00";"A M G Schmidtschool";"2517JM";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"<5";"0";"0";"0";"0";"0";"<5";"<5";"<5";"7";"14";"0"
"20241001";"20250904";"19LY";"01";"A M G Schmidtschool";"2582RA";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"0";"0";"<5";"<5";"6";"<5";"5";"15";"0"
"20241001";"20250904";"19MA";"00";"Sol Villa Ambacht";"3341GG";"HENDRIK-IDO-AMBACHT";"0531";"Hendrik-Ido-Ambacht";"Zuid-Holland";"Bo";"Openbaar";"42562";"<5";"0";"<5";"<5";"<5";"<5";"6";"7";"5";"<5";"6";"0"
"20241001";"20250904";"19MD";"00";"BS De Hobbendonken";"5283HD";"BOXTEL";"0757";"Boxtel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40706";"0";"<5";"0";"5";"0";"<5";"<5";"7";"<5";"<5";"6";"0"
"20241001";"20250904";"19MF";"00";"De Troubadour";"7534XC";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"<5";"0";"<5";"<5";"<5";"<5";"0";"5";"0";"<5";"0"
"20241001";"20250904";"19MG";"00";"KBS de Brakken";"5121EM";"RIJEN";"0784";"Gilze en Rijen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73191";"0";"0";"0";"<5";"<5";"5";"5";"12";"5";"14";"12";"0"
"20241001";"20250904";"19MH";"00";"De Klimop";"2562SK";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"7";"<5"
"20241001";"20250904";"19ML";"00";"Het Talent";"3848DP";"HARDERWIJK";"0243";"Harderwijk";"Gelderland";"Bo";"Openbaar";"41345";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5";"5";"<5";"7";"<5"
"20241001";"20250904";"19MN";"00";"De Kubus";"7533XK";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19MP";"00";"De Kameleon";"2516VN";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"19MR";"00";"Lorentzschool";"1223HN";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"9";"<5";"22";"0"
"20241001";"20250904";"19MU";"00";"Max Velthuijs";"2513RP";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"<5";"<5";"5";"<5";"<5";"0";"<5";"<5";"<5"
"20241001";"20250904";"19MW";"00";"De Gooise Daltonschool";"1218GZ";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"0";"<5";"0";"10";"<5";"7";"<5";"6";"0"
"20241001";"20250904";"19MY";"00";"Sint Jan";"7545GH";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"19MZ";"00";"OBS Houtwijk";"2552KN";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"<5";"<5";"5";"<5";"<5";"<5";"<5";"8";"0";"<5";"<5";"<5"
"20241001";"20250904";"19NA";"00";"Violenschool";"1214CJ";"HILVERSUM";"0402";"Hilversum";"Noord-Holland";"Bo";"Openbaar";"41493";"0";"0";"0";"<5";"<5";"<5";"<5";"15";"14";"24";"37";"<5"
"20241001";"20250904";"19NB";"00";"Alfonsus";"7535BZ";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"<5";"<5";"<5";"0";"5";"<5";"10";"8";"9";"0"
"20241001";"20250904";"19NE";"00";"De Windroos";"7544DA";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"<5";"<5";"<5";"<5";"6";"<5";"11";"<5";"<5";"<5";"<5"
"20241001";"20250904";"19NH";"00";"Bonifatius";"7523HC";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"6";"0"
"20241001";"20250904";"19NM";"00";"Paus Joannes";"7531XG";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"0";"0";"<5";"<5";"5";"6";"0";"<5";"<5";"0"
"20241001";"20250904";"19NM";"01";"De Marcellinus";"7548CD";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"<5";"0";"<5";"<5";"0";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"19NN";"00";"Houtrustsch";"2566JP";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"0";"0";"0";"<5";"5";"<5";"13";"11";"0"
"20241001";"20250904";"19NO";"00";"Heyenoordsch";"6813ES";"ARNHEM";"0202";"Arnhem";"Gelderland";"Bo";"Openbaar";"41645";"0";"0";"0";"<5";"0";"<5";"<5";"6";"9";"7";"14";"0"
"20241001";"20250904";"19NP";"00";"Paulus";"7521DX";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"0";"0";"<5";"7";"<5";"<5";"<5";"7";"<5";"<5";"0"
"20241001";"20250904";"19NQ";"00";"OBS De Gelderlandschool";"2573BA";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"<5";"<5";"0";"6";"<5";"<5";"<5";"<5";"0";"<5"
"20241001";"20250904";"19NR";"00";"Pieter Brueghelschool";"6813KZ";"ARNHEM";"0202";"Arnhem";"Gelderland";"Bo";"Openbaar";"41645";"0";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"10";"12";"0"
"20241001";"20250904";"19NS";"00";"Menkotoren";"7523GD";"ENSCHEDE";"0153";"Enschede";"Overijssel";"Bo";"Rooms-Katholiek";"58761";"0";"<5";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"19NT";"00";"De Drentse Hoek";"2545SL";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Openbaar";"41572";"0";"0";"0";"<5";"0";"<5";"<5";"7";"<5";"<5";"9";"0"
