"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20231001";"12WY";"00";"c.b.s. De Pionier";"9101SC";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"40788";"0";"7";"5";"0";"0";"5";"7";"0";"5";"7"
"20231001";"12WZ";"00";"Kindcentrum De Regenboog";"7701CW";"DEDEMSVAART";"160";"Hardenberg";"Overijssel";"Bo";"Protestants-Christelijk";"40946";"<5";"13";"13";"0";"0";"11";"19";"0";"16";"14"
"20231001";"12XA";"00";"Basissch de Driemaster";"1324DS";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Protestants-Christelijk";"40114";"<5";"6";"5";"0";"0";"5";"9";"0";"8";"6"
"20231001";"12XD";"00";"Basisschool Loeswijk";"5731GH";"MIERLO";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"<5";"7";"<5";"0";"0";"<5";"8";"0";"7";"<5"
"20231001";"12XE";"00";"Bs. De Bunders";"5467DE";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"<5";"<5";"<5";"0";"0";"5";"6";"0";"<5";"7"
"20231001";"12XF";"00";"Bs Heilinde";"4711EC";"ST. WILLEBRORD";"840";"Rucphen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"7";"27";"26";"0";"0";"23";"37";"5";"32";"23"
"20231001";"12XG";"00";"Basisschool Meander";"5953JN";"REUVER";"889";"Beesel";"Limburg";"Bo";"Rooms-Katholiek";"75597";"<5";"17";"12";"0";"<5";"12";"20";"<5";"20";"12"
"20231001";"12XI";"00";"RK Basisschool de Kring";"8232HM";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Rooms-Katholiek";"40950";"<5";"22";"23";"0";"0";"12";"35";"0";"17";"30"
"20231001";"12XL";"00";"Het Palet";"1185EK";"AMSTELVEEN";"362";"Amstelveen";"Noord-Holland";"Bo";"Protestants-Christelijk";"40020";"0";"13";"15";"0";"0";"5";"23";"0";"9";"19"
"20231001";"12XM";"00";"Het Creiler Woud";"1773AK";"KREILEROORD";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Protestants-Christelijk";"79874";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12XN";"00";"Beatrix";"2641HC";"PIJNACKER";"1926";"Pijnacker-Nootdorp";"Zuid-Holland";"Bo";"Protestants-Christelijk";"78782";"0";"14";"24";"0";"0";"7";"31";"<5";"14";"23"
"20231001";"12XO";"00";"Basisschool De Klipper";"1975DR";"IJMUIDEN";"453";"Velsen";"Noord-Holland";"Bo";"Protestants-Christelijk";"40257";"<5";"34";"15";"0";"<5";"22";"29";"<5";"33";"16"
"20231001";"12XQ";"00";"Frans Postmaschool";"6413VV";"HEERLEN";"917";"Heerlen";"Limburg";"Bo";"Algemeen bijzonder";"41516";"<5";"20";"6";"0";"0";"8";"20";"0";"18";"10"
"20231001";"12XS";"00";"CBS Mozaiek";"3023PV";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"74531";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0";"7";"<5"
"20231001";"12XW";"00";"Het Meerrijk";"8265ZD";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Openbaar";"41871";"<5";"10";"<5";"0";"<5";"6";"8";"<5";"12";"<5"
"20231001";"12XY";"00";"Basissch de Driesprong";"8347JP";"EESVEEN";"1708";"Steenwijkerland";"Overijssel";"Bo";"Openbaar";"41816";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"12YB";"00";"Obs de Sterrekijker";"1945TT";"BEVERWIJK";"375";"Beverwijk";"Noord-Holland";"Bo";"Openbaar";"41375";"0";"13";"9";"0";"0";"11";"11";"0";"16";"6"
"20231001";"12YE";"00";"bs De Steiger";"4535ED";"TERNEUZEN";"715";"Terneuzen";"Zeeland";"Bo";"Openbaar";"40803";"0";"21";"18";"0";"0";"6";"33";"<5";"16";"22"
"20231001";"12YF";"00";"Obs de Peppel";"1775AX";"MIDDENMEER";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"6";"<5"
"20231001";"12YL";"00";"Kc De Finne";"9244BB";"BEETSTERZWAAG";"86";"Opsterland";"Friesland";"Bo";"Openbaar";"41631";"6";"10";"12";"0";"0";"6";"22";"<5";"10";"16"
"20231001";"12YM";"00";"WereldKidz Op Dreef";"3706EW";"ZEIST";"355";"Zeist";"Utrecht";"Bo";"Openbaar";"41496";"<5";"<5";"5";"0";"0";"<5";"6";"<5";"<5";"5"
"20231001";"12YM";"02";"WereldKidz Pirapoleon";"3711BP";"AUSTERLITZ";"355";"Zeist";"Utrecht";"Bo";"Openbaar";"41496";"0";"12";"6";"0";"0";"<5";"14";"0";"8";"10"
"20231001";"12YO";"00";"Bs de Zonnewijzer";"7431BH";"DIEPENVEEN";"150";"Deventer";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"<5";"17";"10";"0";"0";"<5";"24";"<5";"15";"12"
"20231001";"12YQ";"00";"BS Het Palet";"7482ET";"HAAKSBERGEN";"158";"Haaksbergen";"Overijssel";"Bo";"Rooms-Katholiek";"25351";"<5";"9";"29";"0";"0";"8";"31";"<5";"12";"26"
"20231001";"12YU";"00";"Basisschool de Regenboog";"3225AC";"HELLEVOETSLUIS";"1992";"Voorne aan Zee";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41570";"6";"23";"9";"0";"<5";"10";"27";"<5";"8";"29"
"20231001";"12YV";"00";"Keuchenius";"3262CL";"OUD-BEIJERLAND";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41127";"<5";"15";"13";"0";"0";"<5";"27";"0";"15";"15"
"20231001";"12YY";"00";"Bs Louise de Coligny";"6711JD";"EDE";"228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"42587";"<5";"16";"26";"0";"0";"5";"40";"<5";"16";"28"
"20231001";"12YZ";"00";"Oranje Nassau";"3353AT";"PAPENDRECHT";"590";"Papendrecht";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43928";"<5";"17";"5";"0";"<5";"7";"15";"0";"15";"8"
"20231001";"12ZA";"00";"De Groene Hoek";"3142LC";"MAASSLUIS";"556";"Maassluis";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41338";"6";"13";"7";"0";"0";"7";"19";"<5";"18";"6"
"20231001";"12ZD";"00";"Basissch Montessorisch";"6524SL";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"<5";"10";"12";"0";"0";"<5";"22";"<5";"12";"11"
"20231001";"12ZE";"00";"bs Ondersteboven";"6237NP";"MOORVELD";"938";"Meerssen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"<5";"5";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5"
"20231001";"12ZG";"00";"Basisschool de Kameleon";"3607BL";"MAARSSEN";"1904";"Stichtse Vecht";"Utrecht";"Bo";"Rooms-Katholiek";"52131";"<5";"8";"9";"0";"0";"6";"13";"<5";"7";"10"
"20231001";"12ZH";"00";"CBS De Schalmei";"8314AH";"BANT";"171";"Noordoostpolder";"Flevoland";"Bo";"Protestants-Christelijk";"40662";"0";"6";"<5";"0";"0";"<5";"6";"0";"<5";"6"
"20231001";"12ZI";"00";"BS Groen van Prinsterer";"8321VW";"URK";"184";"Urk";"Flevoland";"Bo";"Protestants-Christelijk";"53015";"<5";"12";"<5";"0";"0";"<5";"15";"<5";"8";"9"
"20231001";"12ZJ";"00";"OEC.Basisschool De Kubus";"8026PS";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Rooms-Katholiek";"40888";"0";"<5";"7";"0";"0";"0";"9";"0";"5";"<5"
"20231001";"12ZL";"00";"Zevensprong";"1701MD";"HEERHUGOWAARD";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"7";"22";"0";"0";"0";"20";"9";"<5";"14";"13"
"20231001";"12ZN";"00";"Chr Basisschool Eltheto";"7671GG";"VRIEZENVEEN";"1700";"Twenterand";"Overijssel";"Bo";"Protestants-Christelijk";"61751";"<5";"15";"23";"0";"0";"9";"31";"0";"13";"27"
"20231001";"12ZO";"00";"De Schouw";"3432XV";"NIEUWEGEIN";"356";"Nieuwegein";"Utrecht";"Bo";"Rooms-Katholiek";"77975";"9";"32";"9";"0";"<5";"17";"32";"<5";"24";"23"
"20231001";"12ZQ";"00";"De Bongerd";"7577NR";"OLDENZAAL";"173";"Oldenzaal";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"<5";"20";"34";"0";"<5";"12";"43";"0";"21";"35"
"20231001";"12ZR";"00";"Basisschool de Duizendpoot";"5231BV";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"0";"19";"15";"0";"0";"9";"25";"0";"12";"22"
"20231001";"12ZS";"00";"Oec. basisschool De Immanuel";"1063KX";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"<5";"7";"8";"0";"<5";"5";"10";"0";"7";"9"
"20231001";"12ZT";"00";"Basissch De Tamboerijn";"4201GT";"GORINCHEM";"512";"Gorinchem";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41396";"<5";"7";"5";"0";"0";"<5";"11";"<5";"6";"5"
"20231001";"12ZW";"00";"Bs met de Bijbel Diermen";"3882PE";"PUTTEN";"273";"Putten";"Gelderland";"Bo";"Reformatorisch";"40862";"<5";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5"
"20231001";"12ZX";"00";"Basissch Simon Havinga";"8604AS";"SNEEK";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"<5";"13";"8";"0";"0";"6";"18";"0";"10";"14"
"20231001";"13AA";"00";"OBS Sprinkels";"7944EE";"MEPPEL";"119";"Meppel";"Drenthe";"Bo";"Openbaar";"41629";"<5";"32";"22";"0";"0";"10";"48";"<5";"28";"29"
"20231001";"13AE";"00";"Basisschool Montessori";"1901KZ";"CASTRICUM";"383";"Castricum";"Noord-Holland";"Bo";"Openbaar";"41191";"<5";"9";"<5";"0";"0";"<5";"12";"0";"11";"<5"
"20231001";"13AF";"00";"Basisschool Honesch";"7481VB";"HAAKSBERGEN";"158";"Haaksbergen";"Overijssel";"Bo";"Openbaar";"25351";"0";"7";"<5";"0";"0";"<5";"10";"0";"5";"6"
"20231001";"13AK";"00";"Obs de Tiende Penning";"3237AN";"VIERPOLDERS";"1992";"Voorne aan Zee";"Zuid-Holland";"Bo";"Openbaar";"41570";"<5";"16";"7";"0";"0";"8";"16";"0";"7";"17"
"20231001";"13AL";"00";"Brinkschool";"9751RL";"HAREN GN";"14";"Groningen";"Groningen";"Bo";"Openbaar";"41851";"<5";"15";"24";"0";"0";"9";"34";"5";"15";"23"
"20231001";"13AN";"00";"WereldKidz Achtbaan";"3905SG";"VEENENDAAL";"345";"Veenendaal";"Utrecht";"Bo";"Openbaar";"41496";"6";"16";"15";"0";"0";"7";"30";"<5";"16";"17"
"20231001";"13AO";"00";"De Atlas";"6871JK";"RENKUM";"274";"Renkum";"Gelderland";"Bo";"Openbaar";"41461";"11";"13";"21";"0";"0";"12";"33";"7";"14";"24"
"20231001";"13AQ";"00";"OBS De Regenboog";"4005VH";"TIEL";"281";"Tiel";"Gelderland";"Bo";"Openbaar";"41876";"<5";"8";"7";"0";"<5";"5";"11";"<5";"8";"8"
"20231001";"13AR";"00";"De Parachute";"2274TZ";"VOORBURG";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Openbaar";"41447";"<5";"8";"8";"0";"0";"6";"13";"<5";"10";"8"
"20231001";"13AS";"00";"Basissch de Takkenbosse";"3281JH";"NUMANSDORP";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"<5";"19";"13";"0";"0";"8";"27";"0";"12";"23"
"20231001";"13AT";"00";"OBS De Keikamp";"7274AX";"GEESTEREN GLD";"1859";"Berkelland";"Gelderland";"Bo";"Openbaar";"41413";"<5";"5";"5";"0";"<5";"5";"5";"<5";"<5";"<5"
"20231001";"13AY";"00";"Obs de Tandem";"3262CL";"OUD-BEIJERLAND";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"<5";"10";"19";"0";"0";"<5";"26";"0";"<5";"28"
"20231001";"13AZ";"00";"'t Kienholt";"7908BJ";"HOOGEVEEN";"118";"Hoogeveen";"Drenthe";"Bo";"Openbaar";"42557";"0";"5";"<5";"0";"0";"<5";"6";"0";"<5";"6"
"20231001";"13AZ";"01";"'t Kienholt";"7933PX";"PESSE";"118";"Hoogeveen";"Drenthe";"Bo";"Openbaar";"42557";"0";"<5";"8";"0";"0";"<5";"11";"0";"<5";"9"
"20231001";"13BC";"00";"OBS Kasteel Spangen";"3027AR";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Openbaar";"41775";"<5";"16";"10";"0";"0";"8";"19";"0";"13";"14"
"20231001";"13BD";"00";"Bûtensprong";"8635MD";"BOAZUM";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Openbaar";"41856";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"5";"0"
"20231001";"13BE";"00";"Basissch J. Henri Dunant";"4261CL";"WIJK EN AALBURG";"1959";"Altena";"Noord-Brabant";"Bo";"Openbaar";"41878";"<5";"10";"12";"0";"0";"6";"17";"0";"6";"17"
"20231001";"13BF";"00";"De Carrousel";"6904BE";"ZEVENAAR";"299";"Zevenaar";"Gelderland";"Bo";"Openbaar";"77235";"5";"15";"11";"0";"0";"11";"20";"<5";"13";"16"
"20231001";"13BG";"00";"Onder de Wieken";"3264AB";"NIEUW-BEIJERLAND";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Openbaar";"41444";"0";"5";"6";"0";"0";"<5";"9";"0";"<5";"8"
"20231001";"13BI";"00";"Kindcentrum Sterrenbeek";"6961DM";"EERBEEK";"213";"Brummen";"Gelderland";"Bo";"Openbaar";"41566";"<5";"6";"9";"0";"0";"<5";"12";"<5";"8";"7"
"20231001";"13BK";"00";"Kindcentrum de Bongerd";"7396NA";"TERWOLDE";"285";"Voorst";"Gelderland";"Bo";"Openbaar";"41566";"<5";"5";"6";"0";"0";"<5";"10";"<5";"<5";"9"
"20231001";"13BL";"00";"Dalton BS de Oosterbrink";"8392NK";"BOIJL";"98";"Weststellingwerf";"Friesland";"Bo";"Openbaar";"41631";"<5";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5"
"20231001";"13BM";"00";"Obs de Tweemaster";"9675AZ";"WINSCHOTEN";"1895";"Oldambt";"Groningen";"Bo";"Openbaar";"41613";"0";"9";"13";"0";"0";"<5";"21";"0";"5";"17"
"20231001";"13BP";"00";"OBS 't Karregat";"5641KE";"EINDHOVEN";"772";"Eindhoven";"Noord-Brabant";"Bo";"Openbaar";"41248";"8";"23";"26";"0";"0";"15";"42";"7";"21";"29"
"20231001";"13BQ";"00";"Master";"8602BK";"SNEEK";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Openbaar";"41856";"<5";"10";"<5";"0";"<5";"8";"6";"<5";"9";"5"
"20231001";"13BR";"00";"De Grosthuizer Basissch";"1633EP";"AVENHORN";"1598";"Koggenland";"Noord-Holland";"Bo";"Openbaar";"41421";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"20231001";"13BS";"00";"Obs de Koet";"1679GJ";"MIDWOUD";"420";"Medemblik";"Noord-Holland";"Bo";"Openbaar";"41421";"<5";"13";"7";"0";"0";"8";"15";"0";"11";"12"
"20231001";"13BT";"00";"sls de tijstream";"9151KM";"HOLWERT";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Samenwerking Opb., PC";"41492";"0";"14";"<5";"0";"0";"9";"9";"0";"14";"<5"
"20231001";"13BU";"00";"De Waerdenburght";"4181CK";"WAARDENBURG";"1960";"West Betuwe";"Gelderland";"Bo";"Openbaar";"41561";"<5";"<5";"5";"0";"0";"<5";"6";"0";"<5";"5"
"20231001";"13BV";"00";"Basisschool Canada";"7006AD";"DOETINCHEM";"222";"Doetinchem";"Gelderland";"Bo";"Openbaar";"41371";"6";"29";"7";"0";"<5";"13";"28";"<5";"18";"23"
"20231001";"13BW";"00";"De Springschans";"1851MA";"HEILOO";"399";"Heiloo";"Noord-Holland";"Bo";"Openbaar";"41191";"<5";"7";"19";"0";"0";"<5";"24";"<5";"14";"12"
"20231001";"13BY";"00";"OBS de Knotwilg";"3355AJ";"PAPENDRECHT";"590";"Papendrecht";"Zuid-Holland";"Bo";"Openbaar";"41560";"<5";"13";"10";"0";"0";"7";"18";"<5";"9";"15"
"20231001";"13BY";"01";"OBS De Leilinde";"3352BM";"PAPENDRECHT";"590";"Papendrecht";"Zuid-Holland";"Bo";"Openbaar";"41560";"<5";"13";"6";"0";"0";"6";"14";"<5";"<5";"16"
"20231001";"13CC";"00";"Basissch De Morgenster";"8072HH";"NUNSPEET";"302";"Nunspeet";"Gelderland";"Bo";"Protestants-Christelijk";"24533";"0";"<5";"11";"0";"0";"<5";"11";"<5";"0";"11"
"20231001";"13CD";"00";"Onze Amsterdamse School";"1014ZG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"<5";"7";"13";"0";"0";"8";"15";"0";"17";"6"
"20231001";"13CF";"00";"Het Speleon";"5402BE";"UDEN";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"5";"12";"9";"0";"<5";"12";"13";"0";"18";"8"
"20231001";"13CG";"00";"Het Baken I";"3904RS";"VEENENDAAL";"345";"Veenendaal";"Utrecht";"Bo";"Protestants-Christelijk";"41154";"<5";"15";"7";"0";"0";"5";"19";"0";"14";"10"
"20231001";"13CH";"00";"Chr. Daltonschool Kon. Emma";"8023AE";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Protestants-Christelijk";"40934";"<5";"27";"36";"0";"0";"14";"51";"<5";"24";"38"
"20231001";"13CI";"00";"De Groene Parel";"5061WB";"OISTERWIJK";"824";"Oisterwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40947";"5";"20";"18";"0";"0";"13";"30";"<5";"18";"24"
"20231001";"13CJ";"00";"Basissch St Paschalis";"6604AE";"WIJCHEN";"296";"Wijchen";"Gelderland";"Bo";"Rooms-Katholiek";"38001";"<5";"12";"15";"0";"0";"8";"21";"<5";"16";"10"
"20231001";"13CK";"00";"Basissch t Kwekkeveld";"5481GS";"SCHIJNDEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40874";"<5";"12";"33";"0";"0";"9";"37";"0";"11";"35"
"20231001";"13CL";"00";"PC Basissch 't Bolwerk";"2353WB";"LEIDERDORP";"547";"Leiderdorp";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41316";"0";"5";"14";"0";"0";"<5";"18";"<5";"<5";"14"
"20231001";"13CM";"00";"Groen van Prinsterer";"2906CG";"CAPELLE AAN DEN IJSSEL";"502";"Capelle aan den IJssel";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43227";"<5";"18";"24";"0";"<5";"11";"33";"<5";"20";"24"
"20231001";"13CN";"00";"Knotwilg";"1106DV";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Samenwerking PC, RK";"41716";"<5";"11";"<5";"0";"0";"8";"11";"0";"12";"7"
"20231001";"13CP";"00";"RK Basissch Meerdijk";"5143GJ";"WAALWIJK";"867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"0";"9";"15";"0";"0";"<5";"22";"0";"6";"18"
"20231001";"13CQ";"00";"Margrietschool v Chr Bso";"6706KA";"WAGENINGEN";"289";"Wageningen";"Gelderland";"Bo";"Protestants-Christelijk";"41460";"<5";"14";"11";"0";"0";"7";"20";"<5";"12";"13"
"20231001";"13CT";"00";"Willem Alexander School";"3434HA";"NIEUWEGEIN";"356";"Nieuwegein";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"<5";"17";"14";"0";"0";"6";"26";"0";"13";"19"
"20231001";"13CU";"00";"W. van Veenschool";"2223BM";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40508";"<5";"12";"12";"0";"0";"<5";"21";"<5";"10";"14"
"20231001";"13CV";"00";"Chr Basisschool De Bron";"9101WB";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"40788";"0";"<5";"13";"0";"0";"0";"14";"0";"<5";"13"
"20231001";"13CW";"00";"Basisschool de Ichthus";"1316EP";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Protestants-Christelijk";"40114";"<5";"6";"6";"0";"0";"<5";"11";"<5";"6";"8"
"20231001";"13CY";"00";"De Bron";"3907NJ";"VEENENDAAL";"345";"Veenendaal";"Utrecht";"Bo";"Protestants-Christelijk";"70085";"<5";"18";"14";"0";"0";"6";"27";"0";"20";"13"
"20231001";"13DD";"00";"Chr Bs de Wegwijzer";"2691VK";"'S-GRAVENZANDE";"1783";"Westland";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41454";"0";"15";"12";"0";"0";"<5";"25";"<5";"12";"14"
"20231001";"13DH";"00";"RK Basisschool Toermalijn";"8243LR";"LELYSTAD";"995";"Lelystad";"Flevoland";"Bo";"Rooms-Katholiek";"40950";"<5";"15";"12";"0";"0";"9";"22";"<5";"14";"15"
"20231001";"13DK";"00";"Willem Alexanderschool";"1188AM";"AMSTELVEEN";"362";"Amstelveen";"Noord-Holland";"Bo";"Protestants-Christelijk";"40020";"7";"23";"25";"0";"0";"10";"45";"0";"22";"33"
"20231001";"13DM";"00";"CBS de Ark";"3023TN";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Protestants-Christelijk";"74531";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20231001";"13DO";"00";"Kindcentrum Stelle-Zeemeeuw";"4536BP";"TERNEUZEN";"715";"Terneuzen";"Zeeland";"Bo";"Protestants-Christelijk";"40803";"6";"5";"<5";"0";"0";"7";"8";"0";"9";"6"
"20231001";"13DR";"00";"OJS Het Scala";"8262SX";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Openbaar";"41871";"0";"13";"7";"0";"0";"7";"13";"<5";"7";"10"
"20231001";"13DS";"00";"Obs de Tjongeling";"8421PE";"OLDEBERKOOP";"85";"Ooststellingwerf";"Friesland";"Bo";"Openbaar";"41631";"<5";"10";"6";"0";"<5";"5";"11";"<5";"11";"5"
"20231001";"13DT";"00";"OBS Oetkomst";"9615AE";"KOLHAM";"1952";"Midden-Groningen";"Groningen";"Bo";"Openbaar";"42761";"0";"5";"<5";"0";"0";"5";"<5";"0";"7";"<5"
"20231001";"13DW";"00";"De Berkenschool";"3828BN";"HOOGLAND";"307";"Amersfoort";"Utrecht";"Bo";"Protestants-Christelijk";"30010";"<5";"14";"17";"0";"0";"<5";"29";"<5";"8";"24"
"20231001";"13EC";"00";"De Irisschool";"4533DW";"TERNEUZEN";"715";"Terneuzen";"Zeeland";"Bo";"Openbaar";"40803";"<5";"18";"11";"0";"0";"6";"24";"0";"13";"17"
"20231001";"13ED";"00";"Obs de Zilvermeeuw";"1771JG";"WIERINGERWERF";"1911";"Hollands Kroon";"Noord-Holland";"Bo";"Openbaar";"41438";"<5";"5";"<5";"0";"0";"<5";"6";"0";"5";"5"
"20231001";"13EH";"00";"Obs de Zuidwesthoek";"4462LB";"GOES";"664";"Goes";"Zeeland";"Bo";"Openbaar";"41582";"5";"18";"20";"0";"<5";"8";"34";"<5";"21";"19"
"20231001";"13EI";"00";"Basisschool de Skans";"9249MC";"FRIESCHEPALEN";"86";"Opsterland";"Friesland";"Bo";"Openbaar";"41631";"0";"<5";"5";"0";"0";"<5";"6";"0";"<5";"<5"
"20231001";"13EK";"00";"Onze Wereld";"2572CC";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20281";"16";"52";"32";"0";"<5";"57";"40";"14";"60";"26"
"20231001";"13EN";"00";"Basisschool Buurse";"7481RL";"HAAKSBERGEN";"158";"Haaksbergen";"Overijssel";"Bo";"Rooms-Katholiek";"25351";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"5";"<5"
"20231001";"13EQ";"00";"De Wingerd";"6546XN";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"29810";"6";"21";"16";"0";"<5";"12";"30";"<5";"26";"15"
"20231001";"13ER";"00";"cbs De Ontdekking";"8262AN";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Protestants-Christelijk";"41125";"0";"7";"<5";"0";"0";"5";"6";"0";"7";"<5"
"20231001";"13ES";"00";"De Bron";"3224TT";"HELLEVOETSLUIS";"1992";"Voorne aan Zee";"Zuid-Holland";"Bo";"Protestants-Christelijk";"41570";"6";"14";"<5";"0";"<5";"8";"14";"<5";"11";"11"
"20231001";"13EZ";"00";"Basissch Klein Heyendaal";"6524NP";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"<5";"19";"39";"0";"0";"6";"53";"<5";"18";"40"
"20231001";"13FA";"00";"RK Basissch de Oostpoort";"2611SN";"DELFT";"503";"Delft";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"<5";"10";"18";"0";"0";"<5";"28";"<5";"15";"15"
"20231001";"13FF";"00";"Basissch Harmpje Visser";"8322GH";"URK";"184";"Urk";"Flevoland";"Bo";"Protestants-Christelijk";"53015";"<5";"33";"14";"0";"0";"18";"32";"<5";"29";"19"
"20231001";"13FI";"00";"De Regenboog";"7671ZX";"VRIEZENVEEN";"1700";"Twenterand";"Overijssel";"Bo";"Protestants-Christelijk";"61751";"0";"9";"5";"0";"0";"5";"9";"0";"7";"7"
"20231001";"13FK";"00";"Basisschool de Blokwhere";"1132NA";"VOLENDAM";"385";"Edam-Volendam";"Noord-Holland";"Bo";"Rooms-Katholiek";"72853";"6";"9";"10";"0";"0";"6";"19";"<5";"10";"12"
"20231001";"13FM";"00";"De Visserschool";"1057VB";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"0";"11";"11";"0";"0";"<5";"20";"0";"<5";"18"
"20231001";"13FU";"00";"Basisschool op de Esch";"9551BM";"SELLINGEN";"1950";"Westerwolde";"Groningen";"Bo";"Openbaar";"10925";"<5";"6";"<5";"0";"0";"6";"<5";"<5";"5";"<5"
"20231001";"13FW";"00";"OBS De Regenboog";"7776BA";"SLAGHAREN";"160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"10";"<5";"0";"0";"7";"5";"0";"9";"<5"
"20231001";"13GC";"00";"BS De Tweemaster";"4201HR";"GORINCHEM";"512";"Gorinchem";"Zuid-Holland";"Bo";"Samenwerking Opb., RK";"41386";"<5";"11";"11";"0";"0";"<5";"23";"0";"10";"15"
