"PEILDATUM_LEERLINGEN";"PRIKDATUM_SCORES";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"ONTHEFFING_REDEN_ND";"CET_AANTAL";"CET_GEM";"IEP_AANTAL";"IEP_GEM";"ROUTE8_AANTAL";"ROUTE8_GEM";"DIA_AANTAL";"DIA_GEM";"AMN_AANTAL";"AMN_GEM"
"20221001";"20230601";"05BM";"00";"Sint Joseph";"1704CD";"HEERHUGOWAARD";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Rooms-Katholiek";"41364";"0";"0";0;"22";79,3181818181818;"0";0;"0";0;"0";0
"20221001";"20230601";"05BN";"00";"Basisschool De Horizon";"5985PV";"GRASHOEK";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"47959";"<5";"0";0;"0";0;"20";186,7;"0";0;"0";0
"20221001";"20230601";"05BO";"00";"Basissch Silv Bernadette";"5701ET";"HELMOND";"794";"Helmond";"Noord-Brabant";"Bo";"Rooms-Katholiek";"60061";"<5";"0";0;"0";0;"38";178,289473684211;"0";0;"0";0
"20221001";"20230601";"05BQ";"00";"BS Dr Landman";"5268AC";"HELVOIRT";"865";"Vught";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40848";"<5";"43";535,511627906977;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05BR";"00";"Basisschool De Leer";"7255AP";"HENGELO GLD";"1876";"Bronckhorst";"Gelderland";"Bo";"Rooms-Katholiek";"50844";"0";"20";533,95;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05BS";"00";"Sint Bonifaciusschool";"8736JB";"REAHUS";"1900";"SÂ·dwest-FryslÃn";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"<5";NA;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05BT";"00";"St. Hubertusschool";"6049HS";"HERTEN";"957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"<5";NA;"0";0;"50";220,56;"0";0;"0";0
"20221001";"20230601";"05BU";"00";"bs Sprankel";"6914AP";"HERWEN";"299";"Zevenaar";"Gelderland";"Bo";"Rooms-Katholiek";"77235";"0";"0";0;"0";0;"0";0;"0";0;"13";431,230769230769
"20221001";"20230601";"05BX";"00";"Sint Clemensschool";"5096BW";"HULSEL";"1667";"Reusel-De Mierden";"Noord-Brabant";"Bo";"Rooms-Katholiek";"44201";"0";"0";0;"0";0;"10";218,2;"0";0;"0";0
"20221001";"20230601";"05BY";"00";"Basisschool De Zyp";"6815GT";"ARNHEM";"202";"Arnhem";"Gelderland";"Bo";"Samenwerking PC, RK";"41645";"0";"36";536,25;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05CD";"00";"RK Basissch De Horizon";"2223AP";"KATWIJK ZH";"537";"Katwijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40967";"0";"23";536,347826086957;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05CH";"00";"CBS De Borg";"9753AA";"HAREN GN";"14";"Groningen";"Groningen";"Bo";"Protestants-Christelijk";"61829";"0";"71";536,197183098591;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05CJ";"00";"Hoogholtje";"9964AR";"WEHE-DEN HOORN";"1966";"Het Hogeland";"Groningen";"Bo";"Rooms-Katholiek";"45000";"0";"0";0;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"05CN";"00";"RK Basissch De Meander";"5397EW";"LITH";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41228";"0";"0";0;"0";0;"32";220,84375;"0";0;"0";0
"20221001";"20230601";"05CO";"00";"Basisschool St Antonius";"5398HR";"MAREN-KESSEL";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41228";"0";"0";0;"0";0;"13";218,538461538462;"0";0;"0";0
"20221001";"20230601";"05CP";"00";"RK Basissch Sint Joseph";"7242GZ";"LOCHEM";"262";"Lochem";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"33";537,333333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05CS";"00";"Jozefschool";"1671MA";"MEDEMBLIK";"420";"Medemblik";"Noord-Holland";"Bo";"Rooms-Katholiek";"75375";"0";"0";0;"35";74,4857142857143;"0";0;"0";0;"0";0
"20221001";"20230601";"05CT";"00";"De Achtbaan";"6074AG";"MELICK";"1669";"Roerdalen";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"0";0;"0";0;"28";200,642857142857;"0";0;"0";0
"20221001";"20230601";"05CX";"00";"St Nicolaas school";"1688CR";"NIBBIXWOUD";"420";"Medemblik";"Noord-Holland";"Bo";"Rooms-Katholiek";"75375";"<5";"0";0;"0";0;"0";0;"25";357,92;"0";0
"20221001";"20230601";"05CZ";"00";"SWS Fondali";"8312AX";"CREIL";"171";"Noordoostpolder";"Flevoland";"Bo";"Rooms-Katholiek";"40662";"0";"0";0;"0";0;"15";209,2;"0";0;"0";0
"20221001";"20230601";"05DA";"00";"De Schapendel";"2203GH";"NOORDWIJK ZH";"575";"Noordwijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40967";"0";"0";0;"20";84,05;"0";0;"0";0;"0";0
"20221001";"20230601";"05DB";"00";"St Josephschool";"9564PA";"ZANDBERG DR";"1681";"Borger-Odoorn";"Drenthe";"Bo";"Rooms-Katholiek";"45000";"<5";"0";0;"0";0;"14";188,5;"0";0;"0";0
"20221001";"20230601";"05DC";"00";"RK Basissch D Zilverberg";"6611BR";"OVERASSELT";"252";"Heumen";"Gelderland";"Bo";"Rooms-Katholiek";"40814";"<5";"16";536,1875;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DD";"00";"Basissch St Willibrordus";"5561AH";"RIETHOVEN";"1724";"Bergeijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"21";540,238095238095;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DF";"00";"De Zonnewijzer";"6043BT";"ROERMOND";"957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"10";"31";527,806451612903;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DG";"00";"St. Michaelschool";"3055SJ";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"0";"75";543,373333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DH";"00";"De Balein";"1483VR";"DE RIJP";"361";"Alkmaar";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"5";"0";0;"37";85,3243243243243;"0";0;"0";0;"0";0
"20221001";"20230601";"05DJ";"00";"RK Basisschool St Jozef";"5712ET";"SOMEREN";"847";"Someren";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41223";"0";"0";0;"0";0;"11";192,363636363636;"0";0;"0";0
"20221001";"20230601";"05DK";"00";"Basisschool de Pannevogel";"7221BA";"STEENDEREN";"1876";"Bronckhorst";"Gelderland";"Bo";"Algemeen bijzonder";"50844";"0";"24";535,458333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DM";"00";"Maerten vd Veldeschool";"2266HA";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41447";"0";"0";0;"0";0;"0";0;"0";0;"20";418,7
"20221001";"20230601";"05DN";"00";"Maria School";"7679VG";"LANGEVEEN";"183";"Tubbergen";"Overijssel";"Bo";"Rooms-Katholiek";"50949";"0";"0";0;"0";0;"0";0;"10";364,9;"0";0
"20221001";"20230601";"05DO";"00";"t bijenveld";"6578AR";"LEUTH";"1945";"Berg en Dal";"Gelderland";"Bo";"Rooms-Katholiek";"40814";"0";"12";537,833333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DP";"00";"Basisschool Op Weg";"6576AW";"OOIJ";"1945";"Berg en Dal";"Gelderland";"Bo";"Rooms-Katholiek";"40814";"<5";"26";538,230769230769;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05DQ";"00";"RK Basisschool De Schelp";"9981JT";"UITHUIZEN";"1966";"Het Hogeland";"Groningen";"Bo";"Rooms-Katholiek";"45000";"0";"0";0;"0";0;"0";0;"0";0;"21";371,809523809524
"20221001";"20230601";"05DT";"00";"Basissch De Toermalijn";"1985HB";"DRIEHUIS NH";"453";"Velsen";"Noord-Holland";"Bo";"Rooms-Katholiek";"40257";"<5";"0";0;"35";84,0571428571429;"0";0;"0";0;"0";0
"20221001";"20230601";"05DU";"00";"Basisschool de Parnassia";"2071BG";"SANTPOORT-NOORD";"453";"Velsen";"Noord-Holland";"Bo";"Rooms-Katholiek";"40257";"0";"0";0;"0";0;"0";0;"37";362,351351351351;"0";0
"20221001";"20230601";"05DV";"00";"BS Kleur - Rijk";"5914PG";"VENLO";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"0";0;"0";0;"0";0;"0";0;"13";399,153846153846
"20221001";"20230601";"05DW";"00";"Basisschool De Meent";"5809AJ";"LEUNEN";"984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"44397";"0";"0";0;"26";81,0384615384615;"0";0;"0";0;"0";0
"20221001";"20230601";"05DX";"00";"Bs de Disselboom";"5513AP";"WINTELRE";"770";"Eersel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"77338";"0";"23";529,869565217391;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05ED";"00";"RK Basissch H Lambertus";"5254JE";"HAARSTEEG";"797";"Heusden";"Noord-Brabant";"Bo";"Rooms-Katholiek";"78222";"0";"0";0;"21";76,2380952380952;"0";0;"0";0;"0";0
"20221001";"20230601";"05EF";"00";"RK Basisschool Martinus";"7391AN";"TWELLO";"285";"Voorst";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"52";533,923076923077;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05EG";"00";"RK Basissch D Kopermolen";"7382BP";"KLARENBEEK";"285";"Voorst";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"30";534,133333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05EH";"00";"RK Basissch De Drijfveer";"5582JJ";"WAALRE";"866";"Waalre";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"12";535,166666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05EJ";"00";"Basisschool De Peddepoel";"5861CC";"WANSSUM";"984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"47920";"0";"0";0;"0";0;"20";196,95;"0";0;"0";0
"20221001";"20230601";"05EN";"00";"Basisschool De Veste";"5165TH";"WASPIK";"867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"0";"24";537,541666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05EO";"00";"Sint Bonifacius-School";"2242JS";"WASSENAAR";"629";"Wassenaar";"Zuid-Holland";"Bo";"Rooms-Katholiek";"68329";"0";"0";0;"0";0;"28";214,142857142857;"0";0;"0";0
"20221001";"20230601";"05EP";"00";"De Kerkewei";"7596KN";"ROSSUM OV";"1774";"Dinkelland";"Overijssel";"Bo";"Rooms-Katholiek";"75219";"0";"21";540,238095238095;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05ER";"00";"IKC Laar";"6003NW";"WEERT";"988";"Weert";"Limburg";"Bo";"Rooms-Katholiek";"50819";"0";"0";0;"0";0;"10";191,5;"0";0;"0";0
"20221001";"20230601";"05ES";"00";"Joannesschool";"6005SR";"WEERT";"988";"Weert";"Limburg";"Bo";"Rooms-Katholiek";"50819";"0";"14";532,714285714286;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05EV";"00";"Basisschool De Westwijzer";"1617KD";"WESTWOUD";"498";"Drechterland";"Noord-Holland";"Bo";"Rooms-Katholiek";"42755";"0";"13";536,461538461538;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"05EY";"00";"R.K. Daltonschool St Martinus";"8754BP";"MAKKUM FR";"1900";"SÂ·dwest-FryslÃn";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"0";0;"0";0;"0";0;"0";0;"5";397,6
"20221001";"20230601";"05EZ";"00";"Op de 10 Bunder";"6321CP";"WIJLRE";"1729";"Gulpen-Wittem";"Limburg";"Bo";"Rooms-Katholiek";"42669";"<5";"0";0;"0";0;"18";222;"0";0;"0";0
"20221001";"20230601";"05FA";"00";"k.b.s. De IJsselster";"8271EM";"IJSSELMUIDEN";"166";"Kampen";"Overijssel";"Bo";"Rooms-Katholiek";"40888";"<5";"0";0;"6";84,6666666666667;"0";0;"0";0;"0";0
"20221001";"20230601";"05FG";"00";"Basisschool Sint Jan";"5595GN";"LEENDE";"1658";"Heeze-Leende";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"17";534,588235294118;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05FH";"00";"De Horizon";"4411AE";"RILLAND";"703";"Reimerswaal";"Zeeland";"Bo";"Interconfessioneel";"77533";"0";"0";0;"16";76,5625;"0";0;"0";0;"0";0
"20221001";"20230601";"05FK";"00";"St Franciscus-School";"1971PE";"IJMUIDEN";"453";"Velsen";"Noord-Holland";"Bo";"Rooms-Katholiek";"40257";"<5";"0";0;"68";80,1617647058823;"0";0;"0";0;"0";0
"20221001";"20230601";"05FM";"00";"Basisschool De Brug";"1921CK";"AKERSLOOT";"383";"Castricum";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"0";"0";0;"23";78,1739130434783;"0";0;"0";0;"0";0
"20221001";"20230601";"05FP";"00";"Brede School Omnibus";"1183KK";"AMSTELVEEN";"362";"Amstelveen";"Noord-Holland";"Bo";"Rooms-Katholiek";"40020";"<5";"0";0;"20";80,65;"0";0;"0";0;"0";0
"20221001";"20230601";"05FR";"00";"Basissch Het Wespennest";"1025PZ";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"0";"26";541,346153846154;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05FS";"00";"RK Basissch H Koggeschip";"1067DE";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"27770";"0";"69";532,550724637681;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05FU";"00";"BS De Bron";"6191EK";"BEEK LB";"888";"Beek";"Limburg";"Bo";"Rooms-Katholiek";"83280";"0";"0";0;"0";0;"43";207,697674418605;"0";0;"0";0
"20221001";"20230601";"05FV";"00";"Basisschool St Antonius";"4153BE";"BEESD";"1960";"West Betuwe";"Gelderland";"Bo";"Rooms-Katholiek";"41148";"<5";"23";535;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05FX";"00";"De Fontein";"5854ES";"BERGEN L";"893";"Bergen (L.)";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"0";0;"27";77,2222222222222;"0";0;"0";0;"0";0
"20221001";"20230601";"05FZ";"00";"Br!cks";"5684TT";"BEST";"753";"Best";"Noord-Brabant";"Bo";"Rooms-Katholiek";"26977";"0";"0";0;"9";77;"0";0;"0";0;"0";0
"20221001";"20230601";"05GC";"00";"RK Basissch De Schakel";"5871AW";"BROEKHUIZENVORST";"1507";"Horst aan de Maas";"Limburg";"Bo";"Rooms-Katholiek";"47920";"0";"0";0;"0";0;"10";210,2;"0";0;"0";0
"20221001";"20230601";"05GE";"00";"Basisschool St Andreas";"6024AB";"BUDEL-DORPLEIN";"1706";"Cranendonck";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"0";0;"14";91,5;"0";0;"0";0;"0";0
"20221001";"20230601";"05GF";"00";"Camminghaschool";"3981GD";"BUNNIK";"312";"Bunnik";"Utrecht";"Bo";"Rooms-Katholiek";"43318";"0";"47";538,765957446809;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05GH";"00";"De Vonk Basisschool";"3984MA";"ODIJK";"312";"Bunnik";"Utrecht";"Bo";"Rooms-Katholiek";"43318";"<5";"0";0;"0";0;"0";0;"11";358,727272727273;"0";0
"20221001";"20230601";"05GJ";"00";"Vitusschool";"1404HS";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Rooms-Katholiek";"53444";"0";"40";530,475;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05GK";"00";"Basissch De Waai";"5432HK";"CUIJK";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"61";539,770491803279;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05GL";"00";"St Liboriusschool";"7091CV";"DINXPERLO";"197";"Aalten";"Gelderland";"Bo";"Rooms-Katholiek";"50129";"0";"0";0;"21";86,6190476190476;"0";0;"0";0;"0";0
"20221001";"20230601";"05GM";"00";"RK Basisschool Sint Jan";"5104CL";"DONGEN";"766";"Dongen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40672";"<5";"21";539,095238095238;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05GP";"00";"RK Basissch Achterberg";"5104EG";"DONGEN";"766";"Dongen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40672";"0";"39";536,384615384615;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05GQ";"00";"RK Basissch Th J Rijken";"5154AL";"ELSHOUT";"797";"Heusden";"Noord-Brabant";"Bo";"Rooms-Katholiek";"78222";"0";"0";0;"19";72,1052631578947;"0";0;"0";0;"0";0
"20221001";"20230601";"05GR";"00";"Basisschool St Alexander";"6721CP";"BENNEKOM";"228";"Ede";"Gelderland";"Bo";"Rooms-Katholiek";"31237";"0";"0";0;"0";0;"0";0;"28";366,142857142857;"0";0
"20221001";"20230601";"05GT";"00";"SSBO Burg vd Putt";"5664AC";"GELDROP";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Sbo";"Rooms-Katholiek";"40557";"0";"0";0;"0";0;"31";142,709677419355;"0";0;"0";0
"20221001";"20230601";"05GU";"00";"RK Basisschool t Vyfblad";"5667AH";"GELDROP";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"36";530,472222222222;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05GY";"00";"RK BS Bisschop Ernst";"4461LX";"GOES";"664";"Goes";"Zeeland";"Bo";"Rooms-Katholiek";"77533";"0";"62";538,774193548387;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05HA";"00";"KBS Mariëngaarde";"4204BL";"GORINCHEM";"512";"Gorinchem";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41518";"<5";"0";0;"49";81,4081632653061;"0";0;"0";0;"0";0
"20221001";"20230601";"05HC";"00";"John F Kennedy-School";"2591HB";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20281";"0";"0";0;"23";79,5217391304348;"0";0;"0";0;"0";0
"20221001";"20230601";"05HD";"00";"RK Basissch D Zuidwester";"2544ME";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"<5";"0";0;"38";77,7894736842105;"0";0;"0";0;"0";0
"20221001";"20230601";"05HF";"00";"Sint Andreasschool";"8051MZ";"HATTEM";"244";"Hattem";"Gelderland";"Bo";"Rooms-Katholiek";"40888";"0";"0";0;"8";83;"0";0;"0";0;"0";0
"20221001";"20230601";"05HH";"00";"Kindcentrum het Rinket";"1962BD";"HEEMSKERK";"396";"Heemskerk";"Noord-Holland";"Bo";"Rooms-Katholiek";"40712";"0";"0";0;"23";75,5652173913043;"0";0;"0";0;"0";0
"20221001";"20230601";"05HL";"00";"De Dolfijn";"8141BP";"HEINO";"177";"Raalte";"Overijssel";"Bo";"Rooms-Katholiek";"40894";"0";"0";0;"26";83,0769230769231;"0";0;"0";0;"0";0
"20221001";"20230601";"05HO";"00";"Basisschool Sint Joris";"6582BC";"HEUMEN";"252";"Heumen";"Gelderland";"Bo";"Rooms-Katholiek";"40814";"0";"17";542,411764705882;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05HU";"00";"Dr Schaepman-School";"8265RG";"KAMPEN";"166";"Kampen";"Overijssel";"Bo";"Rooms-Katholiek";"40662";"0";"23";532,086956521739;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05HV";"00";"Basisschool De Schakel";"6466XN";"KERKRADE";"928";"Kerkrade";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"0";0;"0";0;"32";196,8125;"0";0;"0";0
"20221001";"20230601";"05HW";"00";"Sint Joseph-School";"7136LN";"ZIEUWENT";"1586";"Oost Gelre";"Gelderland";"Bo";"Rooms-Katholiek";"42828";"0";"0";0;"0";0;"17";204,941176470588;"0";0;"0";0
"20221001";"20230601";"05HZ";"00";"Basisschool De Klimop";"5455GK";"WILBERTOORD";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";0;"0";0;"0";0;"8";361,875;"0";0
"20221001";"20230601";"05IA";"00";"Basissch De Grote Lier";"6584BD";"MOLENHOEK LB";"944";"Mook en Middelaar";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"0";0;"32";86,40625;"0";0;"0";0;"0";0
"20221001";"20230601";"05IB";"00";"Sint Jozefschool";"1398AM";"MUIDEN";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"0";"0";0;"0";0;"0";0;"28";363,035714285714;"0";0
"20221001";"20230601";"05ID";"00";"Montessorischool Noordwijk";"2201DN";"NOORDWIJK ZH";"575";"Noordwijk";"Zuid-Holland";"Bo";"Algemeen bijzonder";"40967";"0";"0";0;"28";89,5714285714286;"0";0;"0";0;"0";0
"20221001";"20230601";"05IE";"00";"RK Basissch Brakkenstein";"6525SG";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"0";"36";537,972222222222;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IF";"00";"RK BS de Caegh";"1713BM";"OBDAM";"1598";"Koggenland";"Noord-Holland";"Bo";"Rooms-Katholiek";"75375";"<5";"42";534,619047619048;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IH";"00";"RK Jenaplansch De Kring";"2343SR";"OEGSTGEEST";"579";"Oegstgeest";"Zuid-Holland";"Bo";"Rooms-Katholiek";"75206";"0";"52";536,807692307692;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IJ";"00";"rkbs De Achtsprong";"3256AH";"ACHTHUIZEN";"1924";"Goeree-Overflakkee";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41782";"0";"5";538;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IK";"00";"Basisschool Pater Eymard";"5844AK";"STEVENSBEEK";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";0;"0";0;"0";0;"<5";NA;"0";0
"20221001";"20230601";"05IL";"00";"BS De Zonnewijzer";"5843AG";"WESTERBEEK";"1982";"Land van Cuijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"0";0;"0";0;"0";0;"11";355,727272727273;"0";0
"20221001";"20230601";"05IM";"00";"Daltonschool De Evenaar";"5346JH";"OSS";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"75388";"<5";"43";537,395348837209;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IQ";"00";"RK BS Paus Johannes";"1834XN";"SINT PANCRAS";"1980";"Dijk en Waard";"Noord-Holland";"Bo";"Rooms-Katholiek";"41364";"0";"0";0;"30";77,5;"0";0;"0";0;"0";0
"20221001";"20230601";"05IS";"00";"Josephschool";"2641AC";"PIJNACKER";"1926";"Pijnacker-Nootdorp";"Zuid-Holland";"Bo";"Rooms-Katholiek";"75531";"<5";"0";0;"22";80,4090909090909;"0";0;"0";0;"0";0
"20221001";"20230601";"05IU";"00";"De Keijenberg";"6871JK";"RENKUM";"274";"Renkum";"Gelderland";"Bo";"Rooms-Katholiek";"31237";"0";"36";538,361111111111;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IV";"00";"Bernulphus-School";"6861GR";"OOSTERBEEK";"274";"Renkum";"Gelderland";"Bo";"Samenwerking PC, RK";"41645";"0";"0";0;"38";85,7105263157895;"0";0;"0";0;"0";0
"20221001";"20230601";"05IW";"00";"Basissch St Mauritius";"6991BS";"RHEDEN";"275";"Rheden";"Gelderland";"Bo";"Rooms-Katholiek";"40812";"0";"19";531,210526315789;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IX";"00";"Basisschool De Vlinder";"6952GA";"DIEREN";"275";"Rheden";"Gelderland";"Bo";"Rooms-Katholiek";"40812";"0";"16";537,6875;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05IZ";"00";"De Troubadour Sch v Bo";"5242HR";"ROSMALEN";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"0";"47";538,744680851064;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05JA";"00";"Basisschool De Masten";"5248AT";"ROSMALEN";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"0";"0";0;"0";0;"0";0;"20";367,95;"0";0
"20221001";"20230601";"05JC";"00";"St Stephanus Basissch";"3052AJ";"ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"<5";"17";536,882352941176;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05JE";"00";"Basissch Den Omgang";"5374HT";"SCHAIJK";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"18";536,5;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"05JF";"00";"Basisschool Het Klimduin";"1873JA";"GROET";"373";"Bergen (NH.)";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"0";"0";0;"13";82,1538461538462;"0";0;"0";0;"0";0
"20221001";"20230601";"05JG";"00";"De Touwladder";"5271CH";"SINT-MICHIELSGESTEL";"845";"Sint-Michielsgestel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40848";"<5";"0";0;"<5";NA;"46";228,804347826087;"0";0;"0";0
"20221001";"20230601";"05JH";"00";"RK Basissch Sint Lukas";"9203SG";"DRACHTEN";"90";"Smallingerland";"Friesland";"Bo";"Rooms-Katholiek";"41000";"0";"0";0;"48";83,1458333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"05JI";"00";"RK Basissch St Clemens";"8331HP";"STEENWIJK";"1708";"Steenwijkerland";"Overijssel";"Bo";"Rooms-Katholiek";"40888";"0";"0";0;"6";75,1666666666667;"0";0;"0";0;"0";0
"20221001";"20230601";"05JK";"00";"Jozefschool";"1791AT";"DEN BURG";"448";"Texel";"Noord-Holland";"Bo";"Rooms-Katholiek";"55238";"0";"0";0;"28";81,25;"0";0;"0";0;"0";0
"20221001";"20230601";"05JL";"00";"Basissch St Franciscus";"6446AK";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"0";0;"0";0;"23";204,04347826087;"0";0;"0";0
